SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
RAYALSEEMA,1933,0.00,1.70,9.40,14.80,47.70,23.50,74.80,181.70,56.30,124.60,42.00,101.70,678.20,1.70,71.90,336.20,268.40
RAYALSEEMA,1934,21.50,0.00,0.00,23.20,29.30,84.70,115.00,49.90,57.80,151.50,72.90,5.60,611.50,21.50,52.40,307.50,230.10
RAYALSEEMA,1935,8.50,0.60,1.80,22.90,17.50,79.70,92.60,226.10,113.90,171.40,35.80,11.50,782.30,9.00,42.20,512.30,218.70
RAYALSEEMA,1936,0.20,31.90,8.30,12.70,52.70,87.70,75.70,49.70,149.10,66.80,150.40,10.40,695.60,32.10,73.70,362.20,227.60
RAYALSEEMA,1937,0.50,9.00,6.20,93.50,25.90,55.70,105.00,63.70,110.40,161.20,123.00,21.30,775.40,9.50,125.60,334.80,305.50
RAYALSEEMA,1938,0.00,6.70,5.40,1.90,54.10,75.60,72.40,199.40,224.80,24.50,2.70,7.00,674.40,6.70,61.30,572.20,34.20
RAYALSEEMA,1939,17.40,0.00,18.30,72.90,10.20,59.30,50.00,85.40,142.50,163.00,177.00,2.20,798.20,17.40,101.40,337.20,342.20
RAYALSEEMA,1940,0.30,0.10,8.80,29.40,122.10,91.00,65.70,105.30,128.10,171.70,168.30,13.80,904.60,0.40,160.30,390.10,353.80
RAYALSEEMA,1941,5.60,7.30,0.00,7.50,38.30,34.30,25.70,57.50,173.80,108.80,98.30,96.20,653.50,12.90,45.80,291.40,303.30
RAYALSEEMA,1942,0.40,0.30,0.00,15.10,28.20,86.50,28.80,123.20,86.30,53.10,63.20,51.80,536.90,0.70,43.30,324.80,168.00
RAYALSEEMA,1943,22.00,1.80,0.40,26.60,239.80,33.40,88.10,78.10,134.30,309.20,95.70,7.30,1036.50,23.70,266.80,333.90,412.10
RAYALSEEMA,1944,0.20,10.40,86.90,9.90,21.20,87.50,144.20,69.00,151.50,180.00,141.10,15.70,917.40,10.60,118.00,452.00,336.80
RAYALSEEMA,1945,0.00,0.00,0.00,22.50,36.70,35.10,160.80,107.60,105.20,60.00,75.60,0.50,604.10,0.00,59.20,408.80,136.10
RAYALSEEMA,1946,1.70,4.10,7.90,11.80,41.80,42.60,60.00,88.40,151.10,87.40,258.20,198.70,953.70,5.80,61.40,342.20,544.30
RAYALSEEMA,1947,23.20,1.40,0.80,10.30,20.30,65.60,124.00,136.20,126.20,87.40,17.20,11.80,624.30,24.60,31.40,452.00,116.30
RAYALSEEMA,1948,4.20,1.10,4.10,32.50,36.90,33.20,82.90,105.80,77.70,108.80,113.40,8.10,608.90,5.30,73.60,299.70,230.30
RAYALSEEMA,1949,0.00,0.00,0.10,9.10,68.90,115.60,137.80,163.10,180.90,98.00,53.10,0.00,826.50,0.00,78.00,597.30,151.20
RAYALSEEMA,1950,0.20,5.90,3.40,0.70,38.30,31.40,66.80,85.20,136.40,101.50,40.90,0.20,510.90,6.10,42.40,319.80,142.60
RAYALSEEMA,1951,0.00,0.10,16.10,45.90,78.40,54.80,106.70,56.90,65.60,72.10,41.70,0.10,538.40,0.10,140.40,284.00,113.90
RAYALSEEMA,1952,0.00,4.30,1.20,12.20,183.50,55.80,59.60,81.90,52.60,108.70,7.40,134.20,701.20,4.30,196.90,249.80,250.20
RAYALSEEMA,1953,1.20,0.50,0.00,39.20,19.80,63.70,125.20,58.70,141.90,309.40,35.70,0.30,795.70,1.70,59.00,389.50,345.40
RAYALSEEMA,1954,13.40,0.00,11.90,8.80,35.40,50.60,208.40,79.30,73.00,222.40,0.00,82.00,785.40,13.40,56.10,411.40,304.50
