SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST UTTAR PRADESH,1993,1.70,5.10,23.20,8.90,33.90,162.50,142.60,206.60,240.70,7.80,0.50,0.30,834.00,6.80,66.10,752.40,8.60
EAST UTTAR PRADESH,1994,22.20,24.70,0.10,9.50,7.60,127.50,230.80,300.10,177.50,10.00,0.30,0.00,910.20,46.90,17.30,835.80,10.20
EAST UTTAR PRADESH,1995,19.20,23.10,1.90,2.00,2.10,133.80,173.00,290.40,187.20,2.40,16.70,8.40,860.50,42.30,6.10,784.50,27.60
EAST UTTAR PRADESH,1996,55.60,39.60,0.60,2.50,1.20,145.10,201.00,337.90,147.10,79.80,0.00,0.00,1010.30,95.20,4.30,831.00,79.80
EAST UTTAR PRADESH,1997,6.00,0.40,0.60,13.30,15.80,69.50,291.30,41.50,32.10,8.10,4.10,10.80,493.30,6.40,29.70,434.30,23.00
EAST UTTAR PRADESH,1998,9.50,8.60,14.20,6.60,20.10,55.40,218.30,247.00,63.80,14.50,3.00,0.00,661.00,18.10,41.00,584.40,17.50
EAST UTTAR PRADESH,1999,8.70,6.80,0.00,0.20,23.60,112.60,254.20,261.50,211.10,71.00,1.00,2.00,952.80,15.50,23.80,839.40,74.10
EAST UTTAR PRADESH,2000,2.60,5.30,2.90,10.50,38.60,199.10,240.90,204.70,222.70,1.30,18.10,0.20,946.80,7.90,52.00,867.40,19.50
EAST UTTAR PRADESH,2001,1.10,1.40,1.30,4.20,26.70,229.00,294.00,185.90,152.10,75.30,2.80,0.00,973.80,2.60,32.20,860.90,78.10
EAST UTTAR PRADESH,2002,15.00,26.10,0.60,2.50,29.20,50.60,101.70,212.10,226.70,20.60,1.40,2.70,689.10,41.10,32.20,591.10,24.70
EAST UTTAR PRADESH,2003,13.80,36.90,2.60,8.80,2.00,124.90,255.20,301.40,333.80,7.60,0.00,9.30,1096.40,50.70,13.40,1015.30,16.90
EAST UTTAR PRADESH,2004,22.80,1.80,0.00,8.70,25.80,161.00,219.50,147.60,126.50,33.00,0.10,0.10,746.90,24.60,34.50,654.60,33.20
EAST UTTAR PRADESH,2005,14.00,14.00,10.30,0.90,8.00,57.50,290.30,227.30,119.70,25.20,0.00,2.90,770.30,28.00,19.20,694.80,28.20
