SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST MADHYA PRADESH,1983,10.50,12.40,0.20,7.90,10.30,98.10,350.90,319.80,396.40,64.90,0.00,4.10,1275.50,22.90,18.40,1165.20,69.00
EAST MADHYA PRADESH,1984,53.70,37.60,0.00,3.40,2.00,91.40,202.00,590.30,114.00,14.80,0.00,1.50,1110.60,91.30,5.30,997.60,16.40
EAST MADHYA PRADESH,1985,42.70,6.20,0.30,5.50,3.20,94.90,398.10,340.20,127.00,97.20,0.00,0.00,1115.40,48.90,9.10,960.20,97.20
EAST MADHYA PRADESH,1986,11.70,99.00,19.80,1.40,11.60,186.80,317.20,243.00,82.50,14.00,1.10,41.10,1029.20,110.60,32.90,829.40,56.20
EAST MADHYA PRADESH,1987,37.70,44.90,8.00,0.10,8.20,45.20,248.60,307.20,314.30,81.40,16.90,3.60,1116.10,82.60,16.20,915.40,101.90
EAST MADHYA PRADESH,1988,7.10,17.60,4.60,5.60,4.10,199.10,363.70,338.10,107.50,19.90,0.00,2.20,1069.40,24.70,14.30,1008.30,22.10
EAST MADHYA PRADESH,1989,0.40,0.00,18.50,0.00,3.40,190.30,197.70,358.90,125.30,1.40,1.50,23.60,920.90,0.40,21.90,872.20,26.50
EAST MADHYA PRADESH,1990,0.80,31.10,2.20,2.10,32.00,315.20,334.70,285.70,331.30,37.30,0.00,7.50,1380.00,31.90,36.40,1266.90,44.90
EAST MADHYA PRADESH,1991,3.50,7.80,16.10,3.40,2.60,98.60,319.30,488.10,67.30,5.10,2.90,2.10,1016.90,11.30,22.00,973.40,10.20
EAST MADHYA PRADESH,1992,0.00,0.00,0.50,0.40,7.10,38.40,295.40,465.70,235.60,7.90,0.10,0.00,1051.10,0.10,8.00,1035.10,8.00
EAST MADHYA PRADESH,1993,0.00,12.20,15.80,1.00,5.50,105.60,252.90,288.10,415.90,21.70,0.10,0.00,1118.90,12.20,22.30,1062.50,21.90
EAST MADHYA PRADESH,1994,9.50,10.70,0.00,9.90,1.00,264.70,550.20,512.10,150.50,24.80,0.40,0.00,1533.70,20.20,10.90,1477.50,25.10
